feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,clor_val
0.19711144,0.19711144,0.19711144,0.19697796,0.19697796,0.19697796,0.20306079,0.20306079,0.19697796
0.19697796,0.19697796,0.19697796,0.19697796,0.20306079,0.20306079,0.20306079,0.20306079,0.20306079
0.19697796,0.20306079,0.20306079,0.20306079,0.20306079,0.19740875,0.19740875,0.19740875,0.20306079
0.20306079,0.20306079,0.20306079,0.19740875,0.19740875,0.19740875,0.19740875,0.19740875,0.19740875
0.19740875,0.19740875,0.19740875,0.19740875,0.19740875,0.1881856,0.18714796,0.18714796,0.19740875
0.19740875,0.19740875,0.19740875,0.1881856,0.18714796,0.1881856,0.1862826,0.1862826,0.18714796
0.1881856,0.18714796,0.18714796,0.1881856,0.1862826,0.19113255,0.1862826,0.1862826,0.1862826
0.1881856,0.1862826,0.1862826,0.19113255,0.1862826,0.19372548,0.19858293,0.19858293,0.1862826
0.19113255,0.1862826,0.1862826,0.19372548,0.19858293,0.19372548,0.19372548,0.19858293,0.19858293
0.19372548,0.19858293,0.19858293,0.19372548,0.19858293,0.19589794,0.19589794,0.19046992,0.19372548
0.19372548,0.19372548,0.19858293,0.19589794,0.19046992,0.19589794,0.19589794,0.19046992,0.19589794
0.19589794,0.19589794,0.19046992,0.19589794,0.19046992,0.1863616,0.1863616,0.19330683,0.19589794
0.19589794,0.19589794,0.19046992,0.1863616,0.19330683,0.1863616,0.18518268,0.19627745,0.1863616
0.1863616,0.1863616,0.19330683,0.1863616,0.19627745,0.18518268,0.18518268,0.19627745,0.18518268
0.1863616,0.18518268,0.19627745,0.18518268,0.19627745,0.15548784,0.15548784,0.15548784,0.18518268
0.18518268,0.18518268,0.19627745,0.15548784,0.15548784,0.18036039,0.18036039,0.18036039,0.15548784
0.15548784,0.15548784,0.15548784,0.18036039,0.18036039,0.18036039,0.18036039,0.18036039,0.18036039
0.20905782,0.20905782,0.20905782,0.20905782,0.212446,0.212446,0.212446,0.212446,0.20905782
0.20905782,0.20905782,0.212446,0.212446,0.212446,0.2033035,0.2033035,0.2033035,0.212446
0.212446,0.212446,0.212446,0.2033035,0.2033035,0.2033035,0.2033035,0.2033035,0.2033035
0.2033035,0.2033035,0.2033035,0.2033035,0.2033035,0.212546,0.20186615,0.20186615,0.2033035
0.2033035,0.2033035,0.2033035,0.212546,0.20186615,0.212546,0.20186615,0.18998091,0.20186615
0.19711144,0.19711144,0.19713917,0.19711144,0.19777887,0.19697796,0.19697796,0.19777887,0.19711144
0.19711144,0.19711144,0.19777887,0.19697796,0.19777887,0.20306079,0.20306079,0.19946925,0.19697796
0.19697796,0.19697796,0.19777887,0.20306079,0.19946925,0.20306079,0.20306079,0.19946925,0.20306079
0.20306079,0.20306079,0.19946925,0.20306079,0.19946925,0.19740875,0.19740875,0.1983397,0.20306079
0.20306079,0.20306079,0.19946925,0.19740875,0.1983397,0.19740875,0.19740875,0.19740875,0.19740875
0.19740875,0.19740875,0.1983397,0.19740875,0.19740875,0.18714796,0.18714796,0.18714796,0.19740875
0.19740875,0.19740875,0.19740875,0.18714796,0.18714796,0.1862826,0.1862826,0.1862826,0.18714796
0.18714796,0.18714796,0.18714796,0.1862826,0.1862826,0.1862826,0.1862826,0.1862826,0.1862826
0.1862826,0.1862826,0.1862826,0.1862826,0.1862826,0.19858293,0.19858293,0.19858293,0.1862826
0.1862826,0.1862826,0.1862826,0.19858293,0.19858293,0.19372548,0.19858293,0.19858293,0.19858293
0.19858293,0.19858293,0.19858293,0.19372548,0.19858293,0.19589794,0.19046992,0.19046992,0.19858293
0.19372548,0.19858293,0.19858293,0.19589794,0.19046992,0.19589794,0.19046992,0.19330683,0.19046992
0.19589794,0.19046992,0.19046992,0.19589794,0.19330683,0.1863616,0.19330683,0.19330683,0.19046992
0.19589794,0.19046992,0.19330683,0.1863616,0.19330683,0.18518268,0.19627745,0.19627745,0.19330683
0.1863616,0.19330683,0.19330683,0.18518268,0.19627745,0.18518268,0.19627745,0.19627745,0.19627745
0.18518268,0.19627745,0.19627745,0.18518268,0.19627745,0.15548784,0.15548784,0.16212176,0.19627745
0.18518268,0.19627745,0.19627745,0.15548784,0.16212176,0.18036039,0.18036039,0.1900014,0.15548784
0.15548784,0.15548784,0.16212176,0.18036039,0.1900014,0.18036039,0.18036039,0.1900014,0.18036039
0.20905782,0.20905782,0.23195215,0.20905782,0.212446,0.212446,0.212446,0.212446,0.212446
0.20905782,0.212446,0.212446,0.212446,0.212446,0.2033035,0.2033035,0.2033035,0.212446
0.212446,0.212446,0.212446,0.2033035,0.2033035,0.2033035,0.2033035,0.2033035,0.2033035
0.2033035,0.2033035,0.2033035,0.2033035,0.2033035,0.20186615,0.20186615,0.20186615,0.2033035
0.2033035,0.2033035,0.2033035,0.20186615,0.20186615,0.20186615,0.18998091,0.18998091,0.20186615
0.19711144,0.19713917,0.19713917,0.19711144,0.19777887,0.19697796,0.19777887,0.19777887,0.19777887
0.19711144,0.19777887,0.19777887,0.19697796,0.19777887,0.20306079,0.19946925,0.19946925,0.19777887
0.19697796,0.19777887,0.19777887,0.20306079,0.19946925,0.20306079,0.19946925,0.19946925,0.19946925
0.20306079,0.19946925,0.19946925,0.20306079,0.19946925,0.19740875,0.1983397,0.1983397,0.19946925
0.20306079,0.19946925,0.19946925,0.19740875,0.1983397,0.19740875,0.19740875,0.18496609,0.1983397
0.19740875,0.1983397,0.1983397,0.19740875,0.18496609,0.18714796,0.18714796,0.18714796,0.19740875
0.19740875,0.19740875,0.18496609,0.18714796,0.18714796,0.1862826,0.1862826,0.1862826,0.18714796
0.18714796,0.18714796,0.18714796,0.1862826,0.1862826,0.1862826,0.1862826,0.1862826,0.1862826
0.1862826,0.1862826,0.1862826,0.1862826,0.1862826,0.19858293,0.19858293,0.19858293,0.1862826
0.1862826,0.1862826,0.1862826,0.19858293,0.19858293,0.19858293,0.19858293,0.19858293,0.19858293
0.19858293,0.19858293,0.19858293,0.19858293,0.19858293,0.19046992,0.19046992,0.19046992,0.19858293
0.19858293,0.19858293,0.19858293,0.19046992,0.19046992,0.19046992,0.19330683,0.19330683,0.19046992
0.19046992,0.19046992,0.19046992,0.19046992,0.19330683,0.19330683,0.19330683,0.19330683,0.19330683
0.19046992,0.19330683,0.19330683,0.19330683,0.19330683,0.19627745,0.19627745,0.19627745,0.19330683
0.19330683,0.19330683,0.19330683,0.19627745,0.19627745,0.19627745,0.19627745,0.19627745,0.19627745
0.19627745,0.19627745,0.19627745,0.19627745,0.19627745,0.15548784,0.16212176,0.16212176,0.19627745
0.19627745,0.19627745,0.19627745,0.15548784,0.16212176,0.18036039,0.1900014,0.1900014,0.16212176
0.15548784,0.16212176,0.16212176,0.18036039,0.1900014,0.18036039,0.1900014,0.1900014,0.1900014
0.20905782,0.23195215,0.23195215,0.212446,0.20887814,0.212446,0.212446,0.20887814,0.212446
0.212446,0.212446,0.20887814,0.212446,0.20887814,0.2033035,0.2033035,0.20639142,0.212446
0.212446,0.212446,0.20887814,0.2033035,0.20639142,0.2033035,0.2033035,0.20639142,0.2033035
0.2033035,0.2033035,0.20639142,0.2033035,0.20639142,0.20186615,0.20186615,0.20961021,0.2033035
0.2033035,0.2033035,0.20639142,0.20186615,0.20961021,0.18998091,0.18998091,0.18998091,0.20186615
0.19713917,0.19713917,0.19713917,0.19777887,0.19777887,0.19777887,0.19777887,0.19777887,0.19777887
0.19777887,0.19777887,0.19777887,0.19777887,0.19777887,0.19946925,0.19946925,0.19946925,0.19777887
0.19777887,0.19777887,0.19777887,0.19946925,0.19946925,0.19946925,0.19946925,0.19946925,0.19946925
0.19946925,0.19946925,0.19946925,0.19946925,0.19946925,0.1983397,0.1983397,0.1983397,0.19946925
0.19946925,0.19946925,0.19946925,0.1983397,0.1983397,0.19740875,0.18496609,0.18496609,0.1983397
0.1983397,0.1983397,0.1983397,0.19740875,0.18496609,0.18714796,0.18714796,0.18496609,0.18496609
0.19740875,0.18496609,0.18496609,0.18714796,0.18496609,0.1862826,0.1862826,0.18308969,0.18714796
0.18714796,0.18714796,0.18496609,0.1862826,0.18308969,0.1862826,0.1862826,0.18308969,0.1862826
0.1862826,0.1862826,0.18308969,0.1862826,0.18308969,0.19858293,0.19858293,0.19347997,0.1862826
0.1862826,0.1862826,0.18308969,0.19858293,0.19347997,0.19858293,0.19858293,0.19634047,0.19858293
0.19858293,0.19858293,0.19347997,0.19858293,0.19634047,0.19046992,0.19046992,0.19634047,0.19858293
0.19858293,0.19858293,0.19634047,0.19046992,0.19634047,0.19330683,0.19330683,0.1941417,0.19046992
0.19046992,0.19046992,0.19634047,0.19330683,0.1941417,0.19330683,0.19330683,0.1941417,0.19330683
0.19330683,0.19330683,0.1941417,0.19330683,0.1941417,0.19627745,0.19627745,0.19627745,0.19330683
0.19330683,0.19330683,0.1941417,0.19627745,0.19627745,0.19627745,0.19627745,0.16212176,0.19627745
0.19627745,0.19627745,0.19627745,0.19627745,0.16212176,0.16212176,0.16212176,0.16212176,0.19627745
0.19627745,0.19627745,0.16212176,0.16212176,0.16212176,0.1900014,0.1900014,0.1900014,0.16212176
0.23195215,0.23195215,0.23195215,0.212446,0.20887814,0.212446,0.20887814,0.20887814,0.20887814
0.212446,0.20887814,0.20887814,0.212446,0.20887814,0.2033035,0.20639142,0.20639142,0.20887814
0.212446,0.20887814,0.20887814,0.2033035,0.20639142,0.2033035,0.20639142,0.20639142,0.20639142
0.2033035,0.20639142,0.20639142,0.2033035,0.20639142,0.20186615,0.20961021,0.20961021,0.20639142
0.2033035,0.20639142,0.20639142,0.20186615,0.20961021,0.18998091,0.18998091,0.19406344,0.20961021
0.19713917,0.19713917,0.19031262,0.19777887,0.19556145,0.19777887,0.19777887,0.19777887,0.19777887
0.19777887,0.19777887,0.19556145,0.19777887,0.19777887,0.19946925,0.19946925,0.19946925,0.19777887
0.19777887,0.19777887,0.19777887,0.19946925,0.19946925,0.19946925,0.19946925,0.19946925,0.19946925
0.19946925,0.19946925,0.19946925,0.19946925,0.19946925,0.1983397,0.1983397,0.1983397,0.19946925
0.19946925,0.19946925,0.19946925,0.1983397,0.1983397,0.18496609,0.18496609,0.18496609,0.1983397
0.1983397,0.1983397,0.1983397,0.18496609,0.18496609,0.18714796,0.18496609,0.18496609,0.18496609
0.18496609,0.18496609,0.18496609,0.18714796,0.18496609,0.1862826,0.18308969,0.18308969,0.18496609
0.18714796,0.18496609,0.18496609,0.1862826,0.18308969,0.1862826,0.18308969,0.18308969,0.18308969
0.1862826,0.18308969,0.18308969,0.1862826,0.18308969,0.19858293,0.19347997,0.19347997,0.18308969
0.1862826,0.18308969,0.18308969,0.19858293,0.19347997,0.19858293,0.19634047,0.19634047,0.19347997
0.19858293,0.19347997,0.19347997,0.19858293,0.19634047,0.19046992,0.19634047,0.19634047,0.19634047
0.19858293,0.19634047,0.19634047,0.19046992,0.19634047,0.19330683,0.1941417,0.1941417,0.19634047
0.19046992,0.19634047,0.19634047,0.19330683,0.1941417,0.19330683,0.1941417,0.1941417,0.1941417
0.19330683,0.1941417,0.1941417,0.19330683,0.1941417,0.19627745,0.19627745,0.19101705,0.1941417
0.19330683,0.1941417,0.1941417,0.19627745,0.19101705,0.19627745,0.16212176,0.17160435,0.19627745
0.19627745,0.19627745,0.19101705,0.19627745,0.17160435,0.16212176,0.16212176,0.17160435,0.16212176
0.19627745,0.16212176,0.17160435,0.16212176,0.17160435,0.1900014,0.1900014,0.1900014,0.16212176
0.21956077,0.21956077,0.21956077,0.21956077,0.212457,0.212457,0.212457,0.212457,0.21956077
0.21956077,0.21956077,0.212457,0.212457,0.212457,0.23195215,0.23195215,0.23195215,0.212457
0.212457,0.212457,0.212457,0.23195215,0.23195215,0.23195215,0.23195215,0.23195215,0.23195215
0.23195215,0.23195215,0.23195215,0.23195215,0.23195215,0.20887814,0.20887814,0.20887814,0.23195215
0.23195215,0.23195215,0.23195215,0.20887814,0.20887814,0.20887814,0.20887814,0.20887814,0.20887814
0.20887814,0.20887814,0.20887814,0.20887814,0.20887814,0.20639142,0.20639142,0.20639142,0.20887814
0.20887814,0.20887814,0.20887814,0.20639142,0.20639142,0.20639142,0.20639142,0.20639142,0.20639142
0.20639142,0.20639142,0.20639142,0.20639142,0.20639142,0.20961021,0.20961021,0.20961021,0.20639142
0.20639142,0.20639142,0.20639142,0.20961021,0.20961021,0.18998091,0.19406344,0.19406344,0.20961021
0.20961021,0.20961021,0.20961021,0.18998091,0.19406344,0.18998091,0.19153169,0.19153169,0.19406344
0.18998091,0.19406344,0.19406344,0.18998091,0.19153169,0.19557,0.19153169,0.19153169,0.19153169
0.18998091,0.19153169,0.19153169,0.19557,0.19153169,0.19713917,0.19031262,0.19031262,0.19153169
0.19557,0.19153169,0.19153169,0.19713917,0.19031262,0.19713917,0.19031262,0.19031262,0.19031262
0.19946925,0.19946925,0.19715208,0.19946925,0.19512954,0.1983397,0.1983397,0.19512954,0.19946925
0.19946925,0.19946925,0.19512954,0.1983397,0.19512954,0.18496609,0.18496609,0.18496609,0.1983397
0.1983397,0.1983397,0.19512954,0.18496609,0.18496609,0.18496609,0.18496609,0.18496609,0.18496609
0.18496609,0.18496609,0.18496609,0.18496609,0.18496609,0.18308969,0.18308969,0.18308969,0.18496609
0.18496609,0.18496609,0.18496609,0.18308969,0.18308969,0.18308969,0.18308969,0.19347997,0.18308969
0.18308969,0.18308969,0.18308969,0.18308969,0.19347997,0.19347997,0.19347997,0.19347997,0.18308969
0.18308969,0.18308969,0.19347997,0.19347997,0.19347997,0.19634047,0.19634047,0.19634047,0.19347997
0.19347997,0.19347997,0.19347997,0.19634047,0.19634047,0.19634047,0.19634047,0.19634047,0.19634047
0.19634047,0.19634047,0.19634047,0.19634047,0.19634047,0.1941417,0.1941417,0.1941417,0.19634047
0.19634047,0.19634047,0.19634047,0.1941417,0.1941417,0.1941417,0.1941417,0.1941417,0.1941417
0.1941417,0.1941417,0.1941417,0.1941417,0.1941417,0.19627745,0.19101705,0.19101705,0.1941417
0.1941417,0.1941417,0.1941417,0.19627745,0.19101705,0.16212176,0.17160435,0.17160435,0.19101705
0.19627745,0.19101705,0.19101705,0.16212176,0.17160435,0.16212176,0.17160435,0.17160435,0.17160435
0.16212176,0.17160435,0.17160435,0.16212176,0.17160435,0.1900014,0.1900014,0.20356654,0.17160435
0.23081966,0.26811504,0.26811504,0.21956077,0.24470699,0.21956077,0.212457,0.22810237,0.21956077
0.21956077,0.21956077,0.24470699,0.21956077,0.22810237,0.212457,0.212457,0.22810237,0.212457
0.21956077,0.212457,0.22810237,0.212457,0.22810237,0.23195215,0.23195215,0.23739426,0.212457
0.212457,0.212457,0.22810237,0.23195215,0.23739426,0.23195215,0.23195215,0.23739426,0.23195215
0.23195215,0.23195215,0.23739426,0.23195215,0.23739426,0.20887814,0.20887814,0.21619976,0.23195215
0.23195215,0.23195215,0.23739426,0.20887814,0.21619976,0.20887814,0.20887814,0.21619976,0.20887814
0.20887814,0.20887814,0.21619976,0.20887814,0.21619976,0.20639142,0.20639142,0.21731563,0.20887814
0.20887814,0.20887814,0.21619976,0.20639142,0.21731563,0.20639142,0.20639142,0.20961021,0.20639142
0.20639142,0.20639142,0.21731563,0.20639142,0.20961021,0.20961021,0.20961021,0.20961021,0.20639142
0.20639142,0.20639142,0.20961021,0.20961021,0.20961021,0.19406344,0.19406344,0.19406344,0.20961021
0.20961021,0.20961021,0.20961021,0.19406344,0.19406344,0.19153169,0.19153169,0.19153169,0.19406344
0.19406344,0.19406344,0.19406344,0.19153169,0.19153169,0.19153169,0.19153169,0.19153169,0.19153169
0.19153169,0.19153169,0.19153169,0.19153169,0.19153169,0.19031262,0.19031262,0.19031262,0.19153169
0.19946925,0.19715208,0.19715208,0.19946925,0.19512954,0.1983397,0.19512954,0.19512954,0.19512954
0.19946925,0.19512954,0.19512954,0.1983397,0.19512954,0.18496609,0.18496609,0.18356344,0.19512954
0.1983397,0.19512954,0.19512954,0.18496609,0.18356344,0.18496609,0.18496609,0.18249309,0.18496609
0.18496609,0.18496609,0.18356344,0.18496609,0.18249309,0.18308969,0.18308969,0.18249309,0.18496609
0.18496609,0.18496609,0.18249309,0.18308969,0.18249309,0.18308969,0.19347997,0.19201313,0.18308969
0.18308969,0.18308969,0.18249309,0.18308969,0.19201313,0.19347997,0.19347997,0.19201313,0.19347997
0.18308969,0.19347997,0.19201313,0.19347997,0.19201313,0.19634047,0.19634047,0.19634047,0.19347997
0.19347997,0.19347997,0.19201313,0.19634047,0.19634047,0.19634047,0.19634047,0.19634047,0.19634047
0.19634047,0.19634047,0.19634047,0.19634047,0.19634047,0.1941417,0.1941417,0.1941417,0.19634047
0.19634047,0.19634047,0.19634047,0.1941417,0.1941417,0.1941417,0.1941417,0.1941417,0.1941417
0.1941417,0.1941417,0.1941417,0.1941417,0.1941417,0.19101705,0.19101705,0.19101705,0.1941417
0.1941417,0.1941417,0.1941417,0.19101705,0.19101705,0.17160435,0.17160435,0.17160435,0.19101705
0.19101705,0.19101705,0.19101705,0.17160435,0.17160435,0.17160435,0.17160435,0.20356654,0.17160435
0.17160435,0.17160435,0.17160435,0.17160435,0.20356654,0.1900014,0.20356654,0.20356654,0.17160435
0.26811504,0.26811504,0.26811504,0.26811504,0.26811504,0.21956077,0.24470699,0.24470699,0.26811504
0.26811504,0.26811504,0.26811504,0.21956077,0.24470699,0.212457,0.22810237,0.22810237,0.24470699
0.21956077,0.24470699,0.24470699,0.212457,0.22810237,0.212457,0.22810237,0.22810237,0.22810237
0.212457,0.22810237,0.22810237,0.212457,0.22810237,0.23195215,0.23739426,0.23739426,0.22810237
0.212457,0.22810237,0.22810237,0.23195215,0.23739426,0.23195215,0.23739426,0.23739426,0.23739426
0.23195215,0.23739426,0.23739426,0.23195215,0.23739426,0.20887814,0.21619976,0.21619976,0.23739426
0.23195215,0.23739426,0.23739426,0.20887814,0.21619976,0.20887814,0.21619976,0.21731563,0.21619976
0.20887814,0.21619976,0.21619976,0.20887814,0.21731563,0.20639142,0.21731563,0.21731563,0.21619976
0.20887814,0.21619976,0.21731563,0.20639142,0.21731563,0.20639142,0.20961021,0.21782295,0.21731563
0.20639142,0.21731563,0.21731563,0.20639142,0.21782295,0.20961021,0.20961021,0.21782295,0.20961021
0.20639142,0.20961021,0.21782295,0.20961021,0.21782295,0.19406344,0.19406344,0.20773607,0.20961021
0.20961021,0.20961021,0.21782295,0.19406344,0.20773607,0.19153169,0.19153169,0.20124054,0.19406344
0.19715208,0.19715208,0.19715208,0.19512954,0.19512954,0.19512954,0.19512954,0.19512954,0.19512954
0.19512954,0.19512954,0.19512954,0.19512954,0.19512954,0.18496609,0.18356344,0.18356344,0.19512954
0.19512954,0.19512954,0.19512954,0.18496609,0.18356344,0.18496609,0.18249309,0.18249309,0.18356344
0.18496609,0.18356344,0.18356344,0.18496609,0.18249309,0.18308969,0.18249309,0.18249309,0.18249309
0.18496609,0.18249309,0.18249309,0.18308969,0.18249309,0.19347997,0.19201313,0.19201313,0.18249309
0.18308969,0.18249309,0.18249309,0.19347997,0.19201313,0.19347997,0.19201313,0.19201313,0.19201313
0.19347997,0.19201313,0.19201313,0.19347997,0.19201313,0.19634047,0.19634047,0.18717615,0.19201313
0.19347997,0.19201313,0.19201313,0.19634047,0.18717615,0.19634047,0.19634047,0.18717615,0.19634047
0.19634047,0.19634047,0.18717615,0.19634047,0.18717615,0.1941417,0.1941417,0.18611383,0.19634047
0.19634047,0.19634047,0.18717615,0.1941417,0.18611383,0.1941417,0.1941417,0.1865799,0.1941417
0.1941417,0.1941417,0.18611383,0.1941417,0.1865799,0.19101705,0.19101705,0.1865799,0.1941417
0.1941417,0.1941417,0.1865799,0.19101705,0.1865799,0.17160435,0.17160435,0.17160435,0.19101705
0.19101705,0.19101705,0.1865799,0.17160435,0.17160435,0.17160435,0.20356654,0.20356654,0.17160435
0.17160435,0.17160435,0.17160435,0.17160435,0.20356654,0.20356654,0.20356654,0.20356654,0.20356654
0.17160435,0.20356654,0.20356654,0.20356654,0.20356654,0.18786961,0.18786961,0.18786961,0.20356654
0.26811504,0.26811504,0.25787088,0.26811504,0.24470699,0.24470699,0.24470699,0.24470699,0.26811504
0.26811504,0.26811504,0.24470699,0.24470699,0.24470699,0.22810237,0.22810237,0.22810237,0.24470699
0.24470699,0.24470699,0.24470699,0.22810237,0.22810237,0.22810237,0.22810237,0.22810237,0.22810237
0.22810237,0.22810237,0.22810237,0.22810237,0.22810237,0.23739426,0.23739426,0.23739426,0.22810237
0.22810237,0.22810237,0.22810237,0.23739426,0.23739426,0.23739426,0.23739426,0.23739426,0.23739426
0.23739426,0.23739426,0.23739426,0.23739426,0.23739426,0.21619976,0.21619976,0.21619976,0.23739426
0.23739426,0.23739426,0.23739426,0.21619976,0.21619976,0.21619976,0.21731563,0.21731563,0.21619976
0.21619976,0.21619976,0.21619976,0.21619976,0.21731563,0.21731563,0.21731563,0.21731563,0.21731563
0.21619976,0.21731563,0.21731563,0.21731563,0.21731563,0.20961021,0.21782295,0.21782295,0.21731563
0.21731563,0.21731563,0.21731563,0.20961021,0.21782295,0.20961021,0.21782295,0.21782295,0.21782295
0.20961021,0.21782295,0.21782295,0.20961021,0.21782295,0.19406344,0.20773607,0.20773607,0.21782295
0.20961021,0.21782295,0.21782295,0.19406344,0.20773607,0.19153169,0.20124054,0.20124054,0.20773607
0.19512954,0.19512954,0.19512954,0.18356344,0.18356344,0.18249309,0.18249309,0.18249309,0.18356344
0.18356344,0.18356344,0.18356344,0.18249309,0.18249309,0.18249309,0.18249309,0.18249309,0.18249309
0.18249309,0.18249309,0.18249309,0.18249309,0.18249309,0.19201313,0.19201313,0.19201313,0.18249309
0.18249309,0.18249309,0.18249309,0.19201313,0.19201313,0.19201313,0.19201313,0.19201313,0.19201313
0.19201313,0.19201313,0.19201313,0.19201313,0.19201313,0.19634047,0.18717615,0.18717615,0.19201313
0.19201313,0.19201313,0.19201313,0.19634047,0.18717615,0.19634047,0.18717615,0.18717615,0.18717615
